ID,X,Y
les              ,-0.582797459,0.306322078
lesautres-org    ,0.234405485,-0.123081253
lese             ,0.188862371,-0.659192712
lesp             ,-0.016781468,-0.380013729
lespcel          ,-0.008912928,-0.360071405
lessdisks        ,-0.255907302,-0.231610955
lesshotspotserv  ,0.358810679,0.106298158
lessonbuilder    ,-0.26881188,0.005717604
lesstif          ,-0.626637664,0.046492196
letoworks        ,0.666129953,-0.148392863
lets3d           ,0.156099678,-0.768014986
levelreader      ,0.212654209,-0.148537177
leverage         ,0.260769177,-0.14784133
leverpack        ,0.110499635,0.518184323
leviathon        ,0.143038148,-0.535003965
lex              ,0.718990372,-0.575747727
lexer            ,-0.504251445,-0.268664634
lexi             ,0.382646676,0.437402778
lfc              ,-0.401435085,-0.614278456
lfetch           ,-0.481758397,0.672516274
lfr              ,-0.279082362,-0.347101959
lfs-via-rpm      ,-0.293340388,0.237842884
lft              ,-0.179291023,-0.606533138
lfuzzy           ,0.247562714,0.195173987
lfxlib           ,0.058022453,-0.267381269
lfyre            ,0.019564822,-0.616459384
lgames           ,0.814709169,0.121043307
lgaming          ,0.358746906,-0.242009803
lgctl            ,0.479245042,-0.520852168
lgen             ,-0.190159141,0.877696818
lgeneral         ,0.811809676,0.130134343
lgi              ,0.397920499,-0.35302815
lgn              ,0.399011393,-0.59804205
lguitest         ,-0.63509496,0.460926068
lhcs             ,-0.157541878,-0.257219223
lhinv            ,0.267318238,0.704972005
lhms             ,-0.157653914,-0.232401481
lhttpd           ,-0.183655687,-0.700607117
liandria         ,-0.327716502,-0.669789797
liang            ,-0.06169256,-0.786310748
liar             ,-0.218971143,-0.186704897
lib-java-gho     ,0.492659811,0.294265953
lib-kio          ,0.339244011,-0.495777728
lib3dfxgl        ,0.018338826,-0.751286669
lib3ds           ,-0.306295919,-0.622702789
lib4aes          ,-0.551283199,-0.223452253
lib4th           ,0.322079461,0.256121785
lib5503          ,-0.373399474,-0.83052886
lib5600x         ,-0.402696378,-0.548658467
liba52           ,-0.214369178,-0.169690066
libaes           ,0.059219079,0.264062674
libagi           ,-0.268937482,-0.109881256
libais           ,-0.030430589,-0.635938842
libalcatel       ,0.169773073,-0.475301381
libappobj        ,-0.272784109,0.244979273
libarc           ,0.162583179,0.242145542
libarxx          ,0.215140379,-0.180324776
libaudioio       ,-0.200772451,-0.157372777
libaudiostream   ,-0.309573067,-0.344305399
libavc1394       ,-0.670935038,-0.097107477
libavg           ,-0.376790028,-0.129678528
libaviation      ,0.341405324,-0.431313832
libavoid         ,0.198063158,-0.161445705
libaxe           ,-0.224937381,-0.212491826
libbase32        ,0.181811574,0.357817311
libbayes         ,-0.196966653,0.895361138
libbinio         ,0.331696264,0.261897899
libbit           ,-0.243173422,0.041882253
libborno         ,0.449150126,0.153110654
libbraille       ,-0.066247898,0.031286624
libbsb           ,-0.499917445,-0.661545619
libbt            ,0.270826564,-0.55954044
libby            ,-0.005769344,-0.167630344
libcapsinetwork  ,-0.297310322,-0.40309432
libcards         ,-0.367004125,0.678926372
libcddb          ,0.084712966,-0.259504762
libcep           ,-0.15110165,-0.206829869
libcfg           ,-0.334266434,0.389996133
libcfgp          ,0.251072189,-0.019302149
libcgi           ,0.400988391,0.5060564
libcharguess     ,-0.169136741,-0.127284059
libchipcard      ,-0.508109917,0.445007977
libci-milter     ,0.032508295,0.405211403
libclc           ,-0.275496917,0.672897184
libcli           ,0.189173336,0.268577395
libclosure       ,-0.158077848,-0.125529729
libcmt           ,-0.053135225,-0.597444671
libcommoncpp     ,-0.267828629,-0.443140031
libconf          ,-0.383975882,0.159578077
libconfig        ,0.049065801,-0.700001322
libcoro          ,-0.314719868,0.075153437
libcpu           ,0.918265925,-0.320054275
libctk           ,0.32696039,-0.04271035
libcw            ,0.005361122,-0.844122628
libcwd           ,-0.000811208,-0.848953535
libcwk           ,-0.202263786,-0.077688987
libd20           ,0.515544782,0.03554789
libdb            ,0.17575763,0.276015827
libdb-dotnet     ,0.031427437,0.316014506
libdbi           ,-0.586124041,-0.170022538
libdbi-drivers   ,-0.588516183,-0.167443717
libdc1394        ,-0.680417758,-0.090017172
libdenise        ,-0.249827632,0.023082213
libdexter        ,0.836312221,-0.096994423
libdkim          ,0.366084126,-0.186902438
libdsp           ,-0.273498394,-0.43807259
libdv            ,-0.684869129,-0.097070741
libecc           ,-0.000763594,-0.842627761
libedio          ,0.875275312,-0.050677556
libera           ,-0.062218117,-0.776964409
liberator        ,0.219287569,0.281506588
liberogui        ,0.530970246,-0.55895838
liberopops       ,-0.838281014,-0.263849926
liberum          ,0.450309334,-0.455096904
libesql          ,-0.504304868,-0.035108066
libeth           ,-0.007317715,0.574223447
libetpan         ,0.450264189,0.040016796
libevent         ,-0.210656758,-0.716109942
libevt           ,-0.181019585,-0.302173829
libexecstream    ,-0.641541862,-0.321452898
libexif          ,-0.216699615,-0.103881408
libezv           ,0.116859181,-0.080105095
libfactory       ,-0.187994824,0.085552255
libff            ,-0.216688317,-0.251110383
libflickr        ,-0.501690501,-0.077992638
libflv           ,0.312647096,-0.087466762
libfoundation    ,-0.299894161,0.376339012
libfreedb        ,-0.325054448,-0.462736558
libfunutil       ,-0.193098277,0.095439194
libg100          ,-0.667709917,0.256020183
libgba           ,-0.481087683,-0.25098891
libgcl           ,0.221448906,0.140676921
libgessie        ,-0.189428756,-0.276304778
libgf            ,-0.119231582,-0.68083773
libggi3d         ,-0.251074433,-0.257317033
libghli          ,-0.182701357,-0.686983301
libglademm       ,-0.24262452,0.029848493
libglass         ,-0.220947443,-0.215826522
libglsl          ,0.330822007,0.550972661
libgmail         ,0.70741121,0.146752946
libgmonopd       ,-0.322486896,-0.429382212
libgmuvision     ,0.522421367,0.102087491
libgodbc         ,-0.318985578,-0.247830966
libgp3           ,-0.039938736,0.18541462
libgpib          ,0.070805044,0.011667471
libgpmi          ,-0.186019246,-0.68445215
libgringotts     ,-0.470366991,-0.154733918
libgtk3dcanvas   ,0.092778015,0.182320176
libhalftoner     ,0.118677417,-0.334520202
libhandlers      ,-0.020644033,-0.520342101
libhdj           ,0.750978561,0.42263892
libheart         ,-0.629664854,-0.076882903
libhid           ,0.084262176,-0.520543102
libhttpd         ,-0.262012636,-0.109761043
libhugetlbfs     ,-0.08086516,-0.283052916
libiconv         ,-0.315618642,0.292359317
libicq2000       ,0.603483181,-0.193468941
libidmef         ,0.038325766,-0.34595421
libido           ,-0.706856822,-0.163490769
libieee1284      ,-0.131623297,0.01224963
libimap          ,-0.319116319,-0.423408719
libimdb          ,-0.510744786,-0.421546206
libinfo          ,0.816586877,0.505968403
libini           ,-0.608317147,-0.069106104
libipod          ,-0.593403623,0.433982411
libiptc          ,0.280308736,-0.646579388
libiptcdata      ,-0.216326447,-0.372975588
libirc           ,0.099410939,-0.347421277
libitunesdb      ,-0.138033797,-0.603752435
libivykis        ,-0.117265207,-0.212156822
libjackmm        ,-0.276289218,-0.443161565
libjawk          ,0.313043783,-0.476492272
libjingle        ,-0.314020698,-0.61955899
libjpeg          ,-0.416289376,0.196345876
libkaiui         ,0.671917315,0.512458865
libkdtree        ,-0.188003789,0.075831159
libl3d           ,-0.013875072,-0.12640173
liblatin1        ,-0.262476389,-0.597326429
libljclient      ,-0.589276434,0.373055265
liblo            ,-0.259743927,-0.437103991
liblohs          ,-0.371888571,-0.392052554
liblookdb        ,-0.138219432,0.380367868
liblshtm         ,-0.79843167,0.117261019
liblzf           ,-0.317519595,0.070045981
libmage          ,0.018363718,-0.264513057
libman           ,0.314070878,-0.032825155
libmaterial      ,-0.517365775,-0.404857581
libmcal          ,0.273848965,-0.64235966
libmd5-rfc       ,-0.144665199,-0.135599288
libmetatag       ,0.54883504,0.428929651
libmetrics       ,-0.284158155,0.095029378
libmigdb         ,-0.023565231,-0.513992395
libmimdec        ,-0.153962658,-0.521184968
libmisc          ,-0.099737797,-0.039152359
libmms           ,-0.250408135,-0.126036175
libmng           ,-0.170937868,-0.141914392
libmodplug       ,-0.648182205,-0.31527324
libmp            ,0.488530828,-0.219004679
libmpc8xx        ,0.010621229,-0.655090199
libmpeg2         ,-0.192904834,-0.154620117
libmsn           ,-0.506424503,-0.193133754
libmspack        ,-0.765853028,0.050237087
libmss           ,-0.031334185,-0.517981168
libmswrite       ,-0.293385805,-0.195537474
libmt940         ,0.509075683,-0.286417832
libmtp           ,-0.337959699,0.075963412
libmusicxml      ,-0.308727816,-0.340696656
libnamegen       ,0.527706665,-0.334365622
libnet           ,-0.421128057,-0.434242337
libnetbios       ,-0.210222237,-0.426485763
libnetmd         ,-0.700438005,-0.231759492
libnix           ,-0.776476649,0.031317303
libnjb           ,-0.334339287,0.067423817
libnn            ,0.116760963,-0.038247482
libnoise         ,0.320463782,-0.000819444
libnova          ,0.166527425,0.852363967
libnovacat       ,0.174138684,0.85881552
libobdii         ,-0.169728866,-0.353533274
libodbcxx        ,0.116850949,0.516771875
libofx           ,-0.508698674,0.428696935
liboonet         ,0.031900898,-0.623212904
libos            ,0.284865133,-0.658305991
liboscqs         ,-0.257425487,-0.455237073
liboss           ,0.148478167,-0.093796366
libosx11         ,0.42940024,0.214072218
libots           ,-0.21648844,-0.095097779
libpapyrus       ,-0.24540861,0.037637348
libpcap          ,0.00074743,-0.679730871
libpdtp          ,0.251018241,-0.571539794
libphidget       ,-0.218848383,-0.013524896
libphoenix       ,-0.11847648,-0.246195149
libpini          ,0.113389463,-0.631549387
libpng           ,-0.432916573,0.327290457
libppq           ,0.587460281,-0.142015297
libpq4palm       ,0.11690501,-0.138335137
libproxydetect   ,-0.295044806,-0.28276815
libps            ,0.062623589,-0.701421601
libptl           ,-0.255831931,-0.121314578
libptp           ,-0.216487892,-0.090535418
libpvm           ,-0.32318749,-0.231661634
libqmap          ,-0.354175918,0.461489287
libquest         ,0.037505021,0.076163985
libquicktime     ,-0.690657588,-0.090541965
libradio         ,-0.504269402,-0.029919271
librarian        ,0.479862881,0.418360561
libraw1394       ,-0.680733961,-0.093670354
librdf           ,-0.180561892,0.242343265
librdl           ,0.266923321,-0.565281902
librdp           ,0.587834047,0.486672279
libre            ,0.1770332,0.044192574
libreal          ,0.329145472,0.312660625
librecafe        ,-0.491304667,-0.295946673
librendevous     ,0.545009739,0.025727853
librep           ,-0.187011724,-0.302211124
libresoft-doc    ,-0.131154593,0.026621263
libroots         ,-0.267849231,0.082642389
librox-perl      ,0.653415825,0.33028085
librsd           ,-0.033032512,0.830518388
librsvg          ,-0.229691486,-0.118136214
librsync         ,-0.190439242,-0.177584204
librtp           ,-0.253286252,0.569198339
librtsp          ,-0.251244008,0.557287031
libsairyx        ,-0.197752107,-0.706487867
libsample        ,-0.703820404,-0.173936015
libsc            ,0.241240793,-0.576352007
libseq           ,-0.098980189,-0.494761802
libserial        ,0.069651217,0.018571484
libservices      ,0.097898647,0.258205026
libsgc           ,-0.122890751,0.28420945
libsgl           ,0.104974304,-0.347501933
libsh            ,-0.247109038,-0.327950578
libshbuf         ,-0.701112658,-0.17736628
libsigc          ,-0.231806658,0.029836866
libsigcx         ,-0.230738758,0.018313519
libsigsegv       ,-0.315822011,0.287088183
libsilent        ,0.528839237,0.208961611
libsilt          ,0.276846251,0.292489454
libsip           ,0.261275381,-0.311289802
libslsk          ,-0.81315699,0.48671378
libsmsil         ,-0.88667355,0.258516366
libsmtp          ,0.687251793,-0.462701271
libsnet          ,-0.36033056,0.21638717
libsocket        ,0.613696324,-0.432590957
libsocks         ,-0.252934759,-0.339805116
libspawner       ,-0.237330117,-0.565629239
libspec          ,0.141655505,0.000794068
libspider        ,0.567982452,0.50120107
libsql           ,0.361866901,-0.374169465
libsrv           ,-0.154609178,0.263708583
libssh2          ,0.306503303,0.131860189
libsuid          ,0.600772793,0.506285592
libswirlies      ,-0.200429038,0.900313714
libswt           ,-0.288408378,0.159617267
libsyncml        ,-0.347430922,-0.281947893
libsysio         ,-0.162144892,-0.308761317
libtabe          ,0.289415795,-0.013597642
libtacplus       ,0.713314646,-0.00318539
libtc            ,-0.182167905,-0.199802424
libtclpq         ,-0.438137274,0.378099091
libteklti        ,0.584292672,-0.618270167
libtextwrap      ,-0.124977453,-0.116337825
libthai          ,-0.566451173,0.668875473
libtinycrypt     ,-0.018943258,-0.582445993
libtoolz         ,0.240974747,-0.316747476
libtorrent       ,0.272921284,-0.556238657
libtp            ,0.051428415,-0.334683569
libtrans         ,0.107125254,-0.629414905
libuml           ,-0.125041464,-0.080139391
libungif         ,-0.517734154,0.332924958
libunicode       ,0.228718463,-0.071388853
libunicode-plus  ,-0.209435498,0.83318677
libunicows       ,-0.034882302,-0.138051153
libuninameslist  ,-0.153609443,0.698977663
libunpack        ,-0.666419717,-0.085910659
libupnpfix       ,-0.456187281,-0.129044762
libusb           ,-0.229437486,-0.140005861
libusb-win32     ,-0.635265008,-0.090559094
libuta           ,0.201823216,-0.174315836
libv4l2          ,-0.184357314,0.07137696
libvisca         ,-0.674279777,-0.084798654
libvisual        ,-0.057644167,-0.600106154
libvncserver     ,-0.43233879,-0.539684524
libw11           ,-0.184003165,-0.384398119
libwdmatch       ,-0.133933694,-0.751272721
libwebserver     ,-0.418691818,-0.539682957
libwpd           ,-0.241137363,-0.071257267
libwpg           ,-0.236204056,-0.072973043
libwww-cobol     ,0.234615887,0.249344772
libwww-perl      ,-0.439477803,0.369199857
libx3d           ,-0.734419329,-0.302255782
libxad           ,-0.761180479,0.037682422
libxcal          ,-0.006113081,-0.137899509
libxml2-pas      ,-0.764696463,0.012585107
libxmlement      ,-0.595887447,-0.648784785
libxmlforms      ,-0.177357122,-0.679209645
libxmlplusplus   ,-0.242759078,0.034757642
libxode          ,-0.229405637,-0.129151539
libxosd          ,-0.203342023,-0.17248358
libxpmtl         ,0.050484683,0.640552352
libxsh           ,-0.242685077,0.289299893
libyahoo         ,-0.419270849,-0.206775006
libyahoo2        ,0.536766836,0.010496184
libzstr          ,0.179717626,0.356957632
libztl           ,0.122362089,0.063447714
libzutil         ,0.180508031,0.359425526
libzvtmm         ,-0.406086011,0.703214618
licensemanager   ,0.156104142,-0.528849633
licentia         ,-0.50981299,-0.519041826
licq             ,0.583493413,0.108244227
licurgo          ,0.197971026,0.75262644
licw             ,0.01525728,0.418524319
lidn             ,-0.47989655,0.054375679
lieronet         ,-0.948870137,0.245059366
lifelines        ,-0.548064364,0.108235907
lifemanager      ,0.551512756,0.574058758
lifeofentities   ,0.296495924,-0.513990485
liferay-ar       ,0.30657229,-0.653479685
liferea          ,-0.22939389,-0.084095031
